Date,prcp,tavg,tmax,tmin,wdspavg,wdspmax,sunhour,snowf,snowdmax
2020/2/28,0.5,-1.5,3.6,-6.5,1.4,3.7,7.1,0,0
2020/2/29,0,3,11.2,-2.7,0.9,3.3,6.9,0,0
2020/3/1,0,2.6,6.9,-0.2,1.8,4.7,8.4,0,0
2020/3/2,0,5.3,12.6,-0.2,1.8,6.2,2.6,0,0
2020/3/3,0,2.5,7.1,-1.9,2.1,4.5,7.8,0,0
2020/3/4,1,3.5,9.4,-2,0.8,3.1,1.6,0,0
2020/3/5,4.5,-0.6,2.3,-2.8,2.3,4,0.3,0,0
2020/3/6,0,-0.1,4.5,-3.7,2,3.7,9.4,0,0
2020/3/7,0,2.5,11.3,-4.6,1.4,3.4,8.7,0,0
2020/3/8,0,3.7,8.7,-0.4,1,2.2,0,0,0
2020/3/9,0,7.6,19.2,-1.9,1.3,3.2,9.3,0,0
2020/3/10,13,8.2,10.3,6.4,1.2,3,0,1,1
2020/3/11,6,4.1,10.3,0.2,2.6,5.2,2.3,0,0
2020/3/12,0,2.2,9.4,-1.8,1.3,3.8,9.9,0,0
2020/3/13,0,4.6,15.2,-3.8,1.8,5.3,8.1,0,0
2020/3/14,3,0.4,2.3,-0.9,1.5,3.7,0,1,1
2020/3/15,4.5,1,6.3,-2.2,1.4,2.9,5.6,0,0
2020/3/16,11.5,-2.9,0.2,-7.7,1.5,3.3,0.7,16,13
2020/3/17,7.5,-1.9,7,-12.2,1,3.3,7,1,11
2020/3/18,10.5,3.1,11.1,-1.3,1.3,3.2,7.2,9,9
2020/3/19,0,7.7,19,-3.5,1.5,5,9.5,0,0
2020/3/20,7,1.8,8.3,-2.3,1.7,6.9,1.3,0,0
2020/3/21,0.5,7,13.9,-3.6,2.7,6.1,9.8,0,0
2020/3/22,19,5.9,9.2,1.5,1.7,3.5,0,1,1
2020/3/23,2,2.6,7.8,-1.2,2,3.5,7.6,0,0
2020/3/24,2,-1,1.8,-3.6,1.8,3.8,1.4,0,0
2020/3/25,0,1.3,8.9,-5.4,1.4,4.3,10.6,0,0
2020/3/26,0,6.5,17.9,-2.7,1,4.3,10.6,0,0
2020/3/27,32,8.2,15.1,0.6,1.2,5.3,1.6,0,0
2020/3/28,18.5,4.8,9.7,-0.2,2.2,4.1,0,5,5
2020/3/29,24.5,0.2,3.9,-1,1,3.8,0.8,25,27
2020/3/30,0,3.7,9.8,0,1.3,3,6,2,12
2020/3/31,0,7.4,15,0.7,1.4,3.2,5.4,0,0
2020/4/1,12,7.8,9.8,5.8,1.6,4.9,0,1,1
2020/4/2,0.5,2.8,6.1,-2.1,2.7,5.2,1.6,1,1
2020/4/3,0,4.5,15.1,-4.1,1.1,4.1,11,0,0
2020/4/4,1,6.6,17.4,-1.7,1.9,5.2,8.5,1,1
2020/4/5,0,2.9,8.1,-0.3,2.4,4.1,9.3,0,0
2020/4/6,0.5,3.7,10,-0.7,1.9,4.2,4.5,1,1
2020/4/7,0,4.2,14.1,-3.7,1.1,3.8,10.5,0,0
2020/4/8,0,7,16.2,-0.8,1.8,5.3,7.6,1,1
2020/4/9,0,4.4,10.6,-1.3,2.2,5.5,10,0,0
2020/4/10,0.5,1.6,7.1,-1.6,2.3,5.1,6,0,0
2020/4/11,0,2.9,10.4,-4.5,1.5,5,9.4,0,0
2020/4/12,0.5,5.4,10.7,0.5,1.2,2.9,2.6,1,1
2020/4/13,12,5,7.9,2.7,1.7,3.7,0,0,0
2020/4/14,0.5,3.9,9.4,-0.4,3.3,5.4,10.5,0,0
2020/4/15,0,7.4,18.1,-3,1.1,4.3,11.2,0,0
2020/4/16,0,5,11.9,0.9,1.7,5.1,6.4,0,0
2020/4/17,2,8.4,18.9,-1.2,1.4,3.3,8.5,0,0
2020/4/18,44.5,6.1,9.8,4.2,1.4,3.6,0.8,0,0
2020/4/19,0.5,8.7,14.1,4.4,2.2,5.1,4.2,0,0
2020/4/20,32.5,8.1,10.6,5.8,1.3,2.6,0,0,0
2020/4/21,0,8.8,15.2,6.2,1.9,4.7,4,0,0
2020/4/22,0,3.8,7.1,0,2,4.7,1.2,0,0
2020/4/23,0,3.3,9,-0.4,1.5,3.5,0.7,1,1
2020/4/24,2.5,3.7,10.6,-0.3,1.6,4.2,5.2,0,0
2020/4/25,0,8.5,18.2,-0.5,2,4.7,11.1,0,0
2020/4/26,8,10.2,18,3.3,2.1,4.7,7.7,0,0
2020/4/27,0,6.7,12.4,1.4,2.1,4.8,8.2,0,0
2020/4/28,0,5.9,12.9,-0.8,1.5,4,10,0,0
2020/4/29,0,9.5,19.7,0.4,1.3,4,7.6,0,0
2020/4/30,0,12.6,23.3,2.9,1.4,3.8,11.1,0,0
2020/5/1,0,14.1,23.6,4.2,1.6,4.3,10.8,0,0
2020/5/2,0,17.8,29,6.9,1.3,3.3,11.3,0,0
2020/5/3,0,18.3,25.4,9.5,1.6,4.7,4.3,0,0
2020/5/4,0,18.1,26.2,12.2,2,4.2,8.2,0,0
2020/5/5,0,14,21.5,9,2,4.9,8.7,0,0
2020/5/6,1,11.4,15.5,7.9,1.7,3.9,1.2,0,0
2020/5/7,0,9.2,15.7,2.5,2,3.8,10.1,0,0
2020/5/8,0,11.8,23.6,0.5,1.6,3.9,10.7,0,0
2020/5/9,1,12.9,17.9,9.4,1.5,4.4,0.6,0,0
2020/5/10,16.5,14.9,20.5,10.5,0.9,2.9,0.9,0,0
2020/5/11,0.5,17.5,24.8,8.9,2,5.6,11.1,0,0
2020/5/12,0,14.9,25.1,6.2,1.5,3.9,6.8,0,0
2020/5/13,0,11.9,19.7,6,1.8,5.7,6.4,0,0
2020/5/14,0,13.9,22.8,4.4,1.6,4.7,11,0,0
2020/5/15,0,15.8,25,6,1.2,4,5.3,0,0
2020/5/16,2.5,13.5,15.9,10.7,1.2,4.2,0,0,0
2020/5/17,0,15.2,21.4,11.3,1.4,4.9,8.7,0,0
2020/5/18,1.5,17.7,25.8,12.2,1.6,3.2,6.1,0,0
2020/5/19,21.5,15.9,20.5,10.8,1.1,2.7,0.2,0,0
2020/5/20,4,12.1,16.1,9.8,1.2,3.2,0.6,0,0
2020/5/21,0.5,10.8,13.2,9.8,1,2.4,0,0,0
2020/5/22,0,13.9,22.1,9.6,1.3,3.3,5.5,0,0
2020/5/23,0,15.3,22.8,9.3,1.2,3,5.3,0,0
2020/5/24,0,17.9,25.4,11.6,1.4,3.8,6.5,0,0
2020/5/25,0.5,16.7,22.5,13.9,1.1,3,1.9,0,0
2020/5/26,4.5,16.2,23.5,12.1,1.2,3.1,4.2,0,0
2020/5/27,2,16.1,23.4,11.6,1.6,4.6,9.2,0,0
2020/5/28,0,14.5,21.6,8.4,1,2.3,10,0,0
2020/5/29,0,13.6,22.1,5.3,0.9,2.3,9.7,0,0
2020/5/30,1,14.5,25.3,6.4,1.1,3,7.3,0,0
2020/5/31,0,14.6,18.8,10.1,1.4,3.7,0.1,0,0
2020/6/1,0,17.2,22.6,12.9,0.7,1.7,0.4,0,0
2020/6/2,0,18.6,24.1,14.6,1.1,3,8,0,0
2020/6/3,0,17.2,24.4,12,0.9,2.6,1.9,0,0
2020/6/4,0,19.9,29.8,11.3,1.1,3.8,9.6,0,0
2020/6/5,0,19.8,29.5,13.2,1.3,4.4,10,0,0
2020/6/6,0,17.5,22.4,13.5,1.2,3.5,7.2,0,0
2020/6/7,0,15.7,21.5,10.8,1.3,3.9,11.8,0,0
2020/6/8,0,18.2,28.1,9.6,0.9,2.8,11.8,0,0
2020/6/9,0,20.8,31.4,11.5,1.2,3,11.7,0,0
2020/6/10,0,22.9,31.5,14.4,2,5.2,8.9,0,0
2020/6/11,29.5,19.6,24.2,18.1,0.9,3.1,0.5,0,0
2020/6/12,9,19,22.1,17.3,0.7,2.9,0.4,0,0
2020/6/13,18,17.9,19.6,16.9,0.6,2,0,0,0
2020/6/14,84.5,18.5,20.4,15.8,0.7,1.9,0,0,0
2020/6/15,3,21.5,27.9,17.1,1.1,3.1,9.7,0,0
2020/6/16,0,18.7,26.8,13.7,1.3,3.2,6.4,0,0
2020/6/17,0,18,27.4,11.1,1,2.8,10.9,0,0
2020/6/18,6,18.2,23.2,14.5,1.3,3.2,0.4,0,0
2020/6/19,18.5,15.7,18.7,14,0.9,2.7,0,0,0
2020/6/20,0.5,15.6,20.1,12.3,1.5,3.6,6.7,0,0
2020/6/21,0,18.5,25.6,10.7,1.1,2.6,6.8,0,0
2020/6/22,0,17.9,20.2,16.3,1.3,3,0,0,0
2020/6/23,0,20.4,28.6,15.7,1.2,3.4,9.7,0,0
2020/6/24,0,21.8,27.5,17.3,1.6,3.7,4.9,0,0
2020/6/25,4,20.8,25.7,18.1,0.9,2,0.5,0,0
2020/6/26,47.5,20.2,23.3,18.8,0.6,1.8,1,0,0
2020/6/27,0,21,25.7,17.2,0.7,2.5,5.4,0,0
2020/6/28,15,18.5,23.7,16.2,0.9,2.2,2.5,0,0
2020/6/29,0,19,25.2,14.4,1.1,3.5,7.8,0,0
2020/6/30,40.5,17.7,18.6,16.4,1.1,3.9,0,0,0
2020/7/1,19.5,20.5,26.5,17.9,0.8,4,3.1,0,0
2020/7/2,0,20.2,26.5,17.1,1.1,3.5,6.8,0,0
2020/7/3,12.5,18.8,23.7,15.9,1.3,4.1,0.7,0,0
2020/7/4,42.5,17.9,21.2,16,0.8,2.3,0.2,0,0
2020/7/5,3,18.6,22,17.2,0.6,1.9,0.1,0,0
2020/7/6,60.5,19,20.1,17.7,0.5,1.9,0,0,0
2020/7/7,35,20.3,23,18.1,0.6,2.8,0,0,0
2020/7/8,36,19.8,22.4,17.6,0.5,1.7,0.4,0,0
2020/7/9,0.5,20,23.4,17.2,0.8,3.2,0.2,0,0
2020/7/10,7,20,23,16.8,0.6,3.4,0,0,0
2020/7/11,19.5,21.1,24.9,19.3,0.9,2.8,0.3,0,0
2020/7/12,2.5,18.8,22,16.2,1.1,2.3,2.8,0,0
2020/7/13,17,17.5,22.8,13.7,0.8,3.6,1.7,0,0
2020/7/14,33,18.7,22,16.3,0.4,2.7,0.1,0,0
2020/7/15,29,18.9,22.2,17.1,0.3,1.8,0,0,0
2020/7/16,1,19,24.1,16.6,1,2.6,5.6,0,0
2020/7/17,1,19.5,23.6,17,0.9,2,0.8,0,0
2020/7/18,1,20.1,23.9,17.9,1.1,3.3,0.3,0,0
2020/7/19,0,22,29.2,17.5,0.9,2.5,7.6,0,0
2020/7/20,0.5,22,28.1,17.9,0.7,2.3,2.3,0,0
2020/7/21,10,22.6,29.3,19,0.7,2.9,2.5,0,0
2020/7/22,0,21.8,26.6,18.7,1.1,3.9,7.6,0,0
2020/7/23,4,18.8,21.2,17,0.5,1.8,0,0,0
2020/7/24,6,19.9,22.3,17.7,0.6,1.7,0,0,0
2020/7/25,13.5,20.4,22.8,19,0.7,2.6,0,0,0
2020/7/26,32.5,20.2,22.6,18.5,0.6,2.7,0,0,0
2020/7/27,25,20.1,22.1,17.9,0.4,1.3,0,0,0
2020/7/28,33.5,20.7,22.4,19.3,0.4,1.9,0,0,0
2020/7/29,2.5,21.1,23.9,19.4,0.8,2.2,0.3,0,0
2020/7/30,2,21.8,26.5,19,0.8,2.8,4.2,0,0
2020/7/31,22,21.8,28.2,18.1,1,3.1,5.4,0,0
2020/8/1,0,21.8,27.9,17.2,1,2.7,7.8,0,0
2020/8/2,0,22.8,28.9,17.5,0.9,2.4,6.9,0,0
2020/8/3,0,23.6,29,20.1,0.9,2.2,2,0,0
2020/8/4,0,24.1,31.6,20.5,0.9,2.8,6.7,0,0
2020/8/5,0,24.3,30.9,19.9,1,2.5,9.2,0,0
2020/8/6,0,24.5,31,19.2,0.9,2.4,7.6,0,0
2020/8/7,1,21.2,24.6,18.4,0.7,2.6,0,0,0
2020/8/8,0,22,24.2,20.2,0.6,1.7,0,0,0
2020/8/9,0,22.1,26,19.6,0.7,1.6,0.9,0,0
2020/8/10,0,24.9,32.6,19,0.9,2.6,5.7,0,0
2020/8/11,0,25.2,31.9,19.4,1,2.6,5.2,0,0
2020/8/12,5,24.2,29.1,21.4,0.8,2.8,2.5,0,0
2020/8/13,2,23,27.6,20.3,0.6,1.6,3.4,0,0
2020/8/14,0,24.6,32.2,19.1,0.9,2.3,10.5,0,0
2020/8/15,0,25.5,33.7,19.9,1,3.8,7.1,0,0
2020/8/16,0,25.2,30.9,20.6,1.1,3.1,10,0,0
2020/8/17,0,23.7,29.3,20,0.9,3.2,3.9,0,0
2020/8/18,0,23.1,29.3,17.3,1,3.1,10.5,0,0
2020/8/19,0,23.5,33.6,15.8,0.8,2.7,11,0,0
2020/8/20,0,24.8,33.2,17.9,1,2.9,11,0,0
2020/8/21,0,25.4,33.1,21.5,1,3.4,8.9,0,0
2020/8/22,2,23.2,30.8,18.3,1.2,3.5,7.8,0,0
2020/8/23,0,22,30.9,16.9,1.2,3.1,7.2,0,0
2020/8/24,0,23,30.6,18,1.1,2.7,6.4,0,0
2020/8/25,0,23.9,32.1,18.3,1,2.5,8.6,0,0
2020/8/26,0,25,33.4,18.8,1.1,2.7,9.2,0,0
2020/8/27,0,25.9,33.3,20.5,1.4,3.6,8.3,0,0
2020/8/28,0,26.1,31.9,22.1,1.4,3.4,5.5,0,0
2020/8/29,7.5,25.3,32.4,21.7,1,2.8,5.9,0,0
2020/8/30,0,24.7,31.8,21.1,0.9,3,7.5,0,0
2020/8/31,0,23.8,29.8,20.6,1.1,3.3,5.6,0,0
2020/9/1,0,23.2,26.7,21.2,1.2,2.3,0.3,0,0
2020/9/2,0,25.2,31.3,20.7,1.6,3.8,5.6,0,0
2020/9/3,0,25.2,29.5,22.4,2.6,5.4,2.7,0,0
2020/9/4,9,22.8,30.9,20.2,0.9,3.6,3.6,0,0
2020/9/5,5,23.5,32.1,18.6,1.1,4.6,8.7,0,0
2020/9/6,0.5,23.4,29,20.3,1.4,3.6,3.2,0,0
2020/9/7,0,24.1,29.2,20.8,2,4.7,1,0,0
2020/9/8,0,23.9,30.2,18.7,1.9,6,6.4,0,0
2020/9/9,8.5,21.3,29.7,16.2,1.1,2.6,6.3,0,0
2020/9/10,3,19.8,24.6,17.6,0.7,2.3,1.2,0,0
2020/9/11,22.5,21.5,28.2,18.5,0.7,2.2,3.4,0,0
2020/9/12,0,22.4,28,19.2,1.3,3.1,5.9,0,0
2020/9/13,7,20.9,24.6,18.9,0.8,3.1,0.1,0,0
2020/9/14,0,19.3,25,16.6,0.9,1.9,5.3,0,0
2020/9/15,0,18.4,23.6,15.1,0.8,2.6,4.9,0,0
2020/9/16,0,19.3,23.2,15.4,0.9,2.6,1.7,0,0
2020/9/17,2.5,21.3,25.8,17.7,0.8,2.4,1,0,0
2020/9/18,43.5,18.6,20.6,16.2,0.8,2.4,0,0,0
2020/9/19,0,16.8,20.9,14.1,0.9,2.6,3.2,0,0
2020/9/20,0,16.3,21.4,13.5,0.7,2,2.2,0,0
2020/9/21,0,16.1,22.4,12.8,0.9,2.9,6,0,0
2020/9/22,0,16.9,22.1,12.8,1,2.4,3.3,0,0
2020/9/23,0,18.2,23.2,15.2,1.4,3.3,0.5,0,0
2020/9/24,0,18.2,22.5,15.6,1.8,4.2,1.6,0,0
2020/9/25,54,15.8,16.6,14.8,0.6,1.8,0,0,0
2020/9/26,13,17.6,21.7,14.4,0.8,3.2,1.8,0,0
2020/9/27,6,15.2,18.7,13.5,1,2.5,2,0,0
2020/9/28,0.5,14.4,19.9,10.9,0.9,2.4,6.3,0,0
2020/9/29,0,14.4,20.7,9.3,1.1,2.4,6.2,0,0
2020/9/30,0,14.5,21.9,8.7,0.8,2.3,4.9,0,0
2020/10/1,0,14.5,18.9,10.5,0.9,2.5,1.9,0,0
2020/10/2,0,14.4,23.2,7.8,0.9,2.3,8.5,0,0
2020/10/3,0,14.1,18.5,10.3,0.8,1.9,0.7,0,0
2020/10/4,0,14.6,19.6,10,0.7,1.5,0.1,0,0
2020/10/5,1,14.2,18.5,7.1,1.3,3.7,2,0,0
2020/10/6,0,10.1,15,5.9,0.7,1.8,0.1,0,0
2020/10/7,1.5,12.2,16.6,8.8,0.8,2.3,1,0,0
2020/10/8,34.5,11.3,12,10.6,0.7,1.8,0,0,0
2020/10/9,0,12.6,14.2,11.3,1.2,3.2,0,0,0
2020/10/10,12,14,17,11.8,1.1,2.5,0,0,0
2020/10/11,0,15.8,22.6,10.5,0.9,2.7,1.1,0,0
2020/10/12,0,17.3,23.3,14.2,0.9,2.3,3,0,0
2020/10/13,0,14.7,17.8,12,1,2.1,0.7,0,0
2020/10/14,0,13.5,19.1,9.9,0.9,2.5,6.8,0,0
2020/10/15,0,9.6,13.2,4.6,1,2.6,0.8,0,0
2020/10/16,0,9.8,18.4,4.2,1,2.5,7.6,0,0
2020/10/17,3,8.3,9.5,6.1,0.6,1.5,0,0,0
2020/10/18,0,8.2,16.2,4.2,1.1,2.6,5.5,0,0
2020/10/19,0,7.2,12.6,3.3,0.5,1.5,0,0,0
2020/10/20,0,9.3,17.4,4.3,0.8,2.9,7.2,0,0
2020/10/21,0,9.9,17.2,2.8,1.4,3.6,9.1,0,0
2020/10/22,5,11,13.2,8.8,1,2.5,0,0,0
2020/10/23,19.5,11.2,13.4,7.4,1,3.7,0.2,0,0
2020/10/24,14.5,7.3,13.6,3.7,1.1,3,1.8,0,0
2020/10/25,0,7,13.6,2.7,1,3.6,3.3,0,0
2020/10/26,0,7.6,16,1.9,0.8,2.2,6.8,0,0
2020/10/27,0,7.3,17.1,1.4,0.7,2.6,7.2,0,0
2020/10/28,0,7.9,16.3,2.8,0.7,2.2,5.3,0,0
2020/10/29,0.5,8.2,12.5,3.5,1.1,2.9,6.4,0,0
2020/10/30,0,4.4,9.9,0.8,0.9,2.2,1.8,0,0
2020/10/31,0,5.5,15.6,-1.6,0.9,2.7,8.1,0,0
2020/11/1,0,6.5,14.3,0,0.7,1.6,4.8,0,0
2020/11/2,13.5,8.9,11.7,4.8,0.5,1.5,0,0,0
2020/11/3,4.5,9.1,15.2,3.7,1.4,4,6.9,0,0
2020/11/4,1.5,3.8,8.8,0.4,0.8,2.6,1,0,0
2020/11/5,0,4.2,14.2,-2,0.7,2,7.7,0,0
2020/11/6,0,6.6,15.8,-0.1,0.8,2.1,2.6,0,0
2020/11/7,24.5,10.1,15.5,5.5,0.7,2,0.5,0,0
2020/11/8,1,10.7,17.1,4.5,1.7,5.1,5.3,0,0
2020/11/9,0,4,8.2,1.9,1.4,3.3,2.6,0,0
2020/11/10,0,3.6,7.7,1.7,1.2,3.5,1.9,0,0
2020/11/11,0,2.9,7,-1.4,1,2.8,3.3,0,0
2020/11/12,0,3.4,12.8,-2.5,0.9,2.4,8.3,0,0
2020/11/13,0,5.9,16.7,-1.7,0.8,3.1,8.4,0,0
2020/11/14,0,6.5,12.6,-0.2,1.1,3,6.8,0,0
2020/11/15,0,5.7,16.8,-2.7,1,3.4,8,0,0
2020/11/16,0,8.8,17.7,2.4,1,2.7,3.6,0,0
2020/11/17,0,8.6,18.6,2.1,1.1,2.9,8.4,0,0
2020/11/18,0,9.8,20.2,1.9,1,2.4,8,0,0
2020/11/19,0.5,12.4,21.2,6.2,1.3,4.9,3.6,0,0
2020/11/20,20.5,13.1,18.1,10.2,1.6,5.1,0.8,0,0
2020/11/21,0.5,5.8,10.5,-0.1,2,4.8,6.1,0,0
2020/11/22,1,7.6,18.4,-1.6,1.3,5,7.7,0,0
2020/11/23,7,5.6,9,2.2,2,4.2,0.4,0,0
2020/11/24,0,3.9,11.4,-0.9,0.9,3.7,6.6,0,0
2020/11/25,0,4.2,12.6,-1.4,1,4,7.4,0,0
2020/11/26,0,4.2,11.1,-1.5,1.4,3.1,4.4,0,0
2020/11/27,1,6,11.5,2.9,1.2,2.9,5.2,0,0
2020/11/28,10.5,2.4,6,0.6,2,3.7,1,0,0
2020/11/29,0,2,7.9,-0.8,0.9,3.1,5.4,0,0
2020/11/30,0,2.4,8.3,-2,1.2,4.4,4.8,0,0
2020/12/1,0,1.5,7.7,-3.6,1.2,3.6,6.1,0,0
2020/12/2,0,2.8,9.6,-1.5,0.9,2,4.3,0,0
2020/12/3,0,3.5,12,-2.2,1.9,5.5,6.7,0,0
2020/12/4,0,1.1,4.5,-1.8,1.7,3.5,5.9,0,0
2020/12/5,0,3,10.3,-1.6,1.2,4.3,4.6,1,1
2020/12/6,0,1.1,9.7,-4,0.7,2.7,7.7,0,0
2020/12/7,0,3.6,11.2,-3.3,1.1,4.1,7.1,0,0
2020/12/8,6.5,2.8,4.3,0.7,1.6,3.5,0.1,0,0
2020/12/9,0,1.7,6.8,-2.1,0.8,2.1,4.8,0,0
2020/12/10,0,2.1,9,-4,0.9,3.6,4.8,0,0
2020/12/11,0,2.8,9.3,-1.1,0.8,2.4,2.7,0,0
2020/12/12,0,2.7,5.9,-0.3,1.2,3.3,0.5,0,0
2020/12/13,3.5,1.3,2.6,0,1.1,3.4,0,0,0
2020/12/14,7.5,-1.1,1.5,-2.6,0.9,3.7,0.3,0,0
2020/12/15,4.5,-3,-1.6,-4.1,,,0,0,0
2020/12/16,19,-4.3,-3,-5.2,,,0,37,31
2020/12/17,2.5,-3.8,-0.7,-5.5,2.1,4.4,2.5,5,32
2020/12/18,11.5,-1.1,2.1,-4.6,0.7,2.1,2,16,27
2020/12/19,6,-2.6,-0.1,-3.9,,,0,11,31
2020/12/20,1.5,-3.9,-2.4,-4.8,1.8,3.4,0.4,12,29
2020/12/21,0,-3.4,1.3,-7.8,1,2.3,3.2,0,25
2020/12/22,0,-3,3.7,-10.4,0.6,1.6,4,3,20
2020/12/23,1.5,-0.1,6.5,-4.6,0.6,1.9,6.3,10,19
2020/12/24,2,0,7.6,-7,1.1,4,4.4,5,13
2020/12/25,5.5,-0.4,1,-1.9,1.9,3.8,0,16,17
2020/12/26,0.5,-0.8,0.7,-2.5,1.4,3.7,0.7,15,17
2020/12/27,0,0,6.2,-3.2,0.9,2,4.5,1,12
2020/12/28,0,1.8,6.9,-2.6,1.2,3.2,3.5,4,11
2020/12/29,0,0.8,7.1,-3.9,0.9,2.2,5,1,9
2020/12/30,29,-1,3.3,-6.6,2,5.8,0,30,30
2020/12/31,10.5,-6,-4.3,-7.5,1.8,4.1,0.4,15,38
2021/1/1,16,-3.5,-2.1,-5.6,1.2,3,0,20,54
2021/1/2,5,-3.7,-1.4,-5.1,0.5,1.9,0,10,51
2021/1/3,1.5,-3.9,-2.1,-6.4,1.1,2.8,0,5,48
2021/1/4,1.5,-1.7,1.4,-4.6,0.8,1.9,1.7,4,45
2021/1/5,0.5,-1.1,1.7,-3.3,1,2.8,0.8,4,36
2021/1/6,0,-2,1.4,-4.8,1,2.7,3,7,35
2021/1/7,5.5,-3.7,2.1,-7,1.9,5.9,0.9,14,43
2021/1/8,25,-6.7,-5.8,-7.7,0.4,2.1,0,20,62
2021/1/9,16.5,-6.2,-3.9,-7.7,0.5,1.7,0.5,15,74
2021/1/10,1.5,-5.6,-2.5,-7.7,0.6,2.1,1,3,69
2021/1/11,6,-4,-0.5,-6,0.7,2.1,3.3,7,67
2021/1/12,4.5,-2.9,-0.4,-5.4,0.5,1.6,0,6,63
2021/1/13,0.5,-1.9,3.6,-7.3,1,3.2,4.2,1,62
2021/1/14,0,0.2,7.2,-7.5,1.8,5,6.6,0,54
2021/1/15,0,0.3,7.9,-4,1.1,3,7.7,1,47
2021/1/16,8,-1.5,1,-4.8,1.7,4.4,0,6,44
2021/1/17,0.5,-2.6,-0.7,-3.7,1.3,3.2,1.1,9,44
2021/1/18,9,-2.8,-1.1,-4.3,0.9,2.3,0.3,17,55
2021/1/19,6,-5.3,-2.7,-7,2.7,5.4,0.5,12,62
2021/1/20,0,-6.2,0.1,-11,0.8,1.7,6.6,3,58
2021/1/21,0,-4.8,5.3,-12.9,0.8,1.8,8.3,0,51
2021/1/22,2.5,-0.5,3.2,-6.9,0.6,1.6,0,1,48
2021/1/23,6,0.9,2.3,0.1,0.9,2.4,0,4,45
2021/1/24,7,1.5,4.2,0,0.7,2.2,0,3,42
2021/1/25,0,1.7,7.6,-4.2,0.8,2,8,3,40
2021/1/26,0.5,0,7.5,-6.8,1,3.9,6.1,2,35
2021/1/27,5,1.6,6,-0.8,1.8,4.7,1.5,1,33
2021/1/28,0,0.3,2.6,-1.3,0.9,2.4,0,1,30
2021/1/29,7.5,-4,3.1,-6,2.2,4.9,0,18,43
2021/1/30,1,-3.3,0,-6.8,2.5,6.1,5.4,6,43
2021/1/31,0,-2.8,0.6,-9.2,2,4.5,2,2,41
2021/2/1,19,-2.7,5.5,-11.9,0.8,2.8,4,3,37
2021/2/2,11,-0.5,5.7,-3.4,1.8,4.8,0.2,6,34
2021/2/3,0.5,-1.5,0.8,-3.4,2.3,5.5,5.2,14,34
2021/2/4,1.5,-1.9,1.3,-4.4,2,5,0.4,11,36
2021/2/5,0.5,-1.5,3.7,-4.1,1.3,2.9,5.1,7,37
2021/2/6,0,1.1,10.8,-6.1,1.5,4,8.7,2,33
2021/2/7,2.5,1.9,8,-1.4,2.5,6.8,2,5,32
2021/2/8,4,-3.8,-0.7,-6.7,2.7,4.6,0,12,39
2021/2/9,0,-4.7,-0.5,-7.2,2.1,5.8,2.6,3,38
2021/2/10,1.5,-1.5,4.4,-8.9,1,3.3,7.5,4,35
2021/2/11,4,0.6,4.8,-3.9,1.4,3.8,8.2,9,41
2021/2/12,0,0,9.5,-6.5,0.7,1.9,5.3,1,30
2021/2/13,0,1.7,12.9,-6.5,0.8,2,9,4,29
2021/2/14,0,3,13.1,-4.7,0.9,2.9,8.3,4,25
2021/2/15,39.5,2.4,6.1,0.8,1.2,6.2,0,7,20
2021/2/16,7.5,-1.1,3,-3.5,2,5.4,0.1,15,29
2021/2/17,11.5,-4.4,-2.9,-6.7,1.3,3.5,0,14,41
2021/2/18,9.5,-5.8,-4.1,-7.2,1.1,3.1,0,12,49
2021/2/19,0,-4.2,3,-12,0.7,2.2,9.1,0,47
2021/2/20,8,1.1,10.9,-10.1,2.6,8.3,7.6,1,36
2021/2/21,0,10.7,15.3,1.9,3.1,5.9,8.6,2,24
2021/2/22,1,10,15.9,4.1,2.1,4.9,9.1,2,16
2021/2/23,9,-0.7,4.9,-4.4,2.8,4.9,1.6,7,7
2021/2/24,0,-3.2,0.2,-4.9,2.5,4.2,7.3,7,8
2021/2/25,0,-1.4,5,-6.1,1,3.2,7.5,3,6
2021/2/26,0,-0.3,1.8,-1.8,1.9,4.1,0,0,3
2021/2/27,0,-2.8,0.7,-6.6,2.3,4.3,8.9,0,0
2021/2/28,0,0.2,12.6,-10,1.1,3.3,9.7,0,0
2021/3/1,0,4.8,14.5,-4.3,1.3,3.4,9.6,0,0
2021/3/2,6,3.9,9.8,-2.4,2.9,5.3,0,0,0
2021/3/3,0,-2,3.4,-4.6,2.4,5.1,6.6,3,3
2021/3/4,0,2,10.7,-6.1,1.1,2.9,4.9,0,0
2021/3/5,1,3.8,8.1,0.2,1,3,1,0,0
2021/3/6,0.5,2,7.3,-2.3,2,4.5,0,0,0
2021/3/7,0,0.3,7.4,-2.7,1.6,4.6,7.8,0,0
2021/3/8,0,0.2,4.5,-1.8,1.7,4,3.7,0,0
2021/3/9,0,2.8,13,-4.1,1.2,3.6,7,0,0
2021/3/10,0,1.2,6.7,-3.2,2.2,5.2,9.5,0,0
2021/3/11,0,3.1,13.4,-3.9,1.1,3.5,9.9,0,0
2021/3/12,6,4.4,11.6,-1.9,0.8,3.4,0,0,0
2021/3/13,27,4.7,9.3,1.7,1.5,5.3,0,0,0
2021/3/14,0,3.9,9.2,-1.8,2.8,5.8,8.1,0,0
2021/3/15,0,2.9,9.8,-2.5,1.4,4.2,8.4,0,0
2021/3/16,1.5,6.1,14.3,-1.6,2.3,8.5,4.7,0,0
